posted_date,text,likes,comments,reposts,appreciations,empathy,praises,interests,has_images,num_images,has_video,post_url,poster_name,poster_linkedin_url,reshared,time,urn,video_duration,video_stream_url
2024-12-12 19:07:48,"#SEMICONJAPAN Day 2 is here! 🎉 Yesterday, over 3,000 people visited our booth, and we can't wait to see you at our #TEL booth #4346 (East 4 Hall)!

✨ Highlights from yesterday: 
Our corporate officer Hiroshi Ishida discussed insights on our innovative products and forward-thinking initiatives as we dive into the future of the semiconductor market, expected to exceed $1 trillion by 2030!

Join us and be part of the innovation! 🙌

#TechnologyEnablingLife
#TokyoElectron
#SEMI",160,0,4,0,3,0,0,True,3,False,https://www.linkedin.com/posts/tokyoelectron_semiconjapan-tel-technologyenablinglife-ugcPost-7272777197344497664-RKcO,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,True,6 months ago,7273050929635954688,,
2024-12-04 03:23:26,"An advertising article featuring #TokyoElectron has been published in The Economist. Mr. Kawai, CEO of Tokyo Electron talks about the growth of the semiconductor industry and #TEL's ability to outperform it, along with the company's strengths and sustainability efforts. Please enjoy reading!

#TheEconomist #TechnologyEnablingLife",165,1,4,0,4,8,0,False,0,False,https://www.linkedin.com/posts/tokyoelectron_the-economisttel2024pdf-ugcPost-7269606334243713024-f2xe,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,True,7 months ago,7269914167900274688,,
2025-01-03 18:00:23,"Supply chains matter. 🌍 

At TEL, we see every supplier relationship as an opportunity to make real change.
🔹 Sustainable procurement: identifying risks, improving transparency
🔹 Supplier partnerships: clear communication, better outcomes
🔹 Quality and performance: aligning with ethical standards
🔹 Net Zero by 2040: Because the future demands it.

We're inviting you to join us in solving these challenges!
👉 https://ow.ly/ZiS650UsRma

#Sustainability #TELFORGOOD",55,0,0,0,1,0,2,False,0,False,https://www.linkedin.com/posts/tokyo-electron_integrated-reportannual-report-investor-activity-7281006498606903296-djdI,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,5 months ago,7281006498606903296,,
2024-08-07 14:33:25,"Double the excitement, double the honor! TEL U.S. is a finalist in Company Culture and Technology Innovation at the 2024 Greater Austin Business Awards! 🌟

This recognition fuels our passion to continue pioneering groundbreaking solutions in the semiconductor industry. We’re grateful to be part of Austin’s thriving business ecosystem and can’t wait to celebrate with all the amazing finalists! #GreaterAustinAwards #TechnologyEnablingLife",52,0,4,0,2,6,0,False,0,False,https://www.linkedin.com/posts/tokyo-electron_announcing-our-2024-greater-austin-business-activity-7226958619571892224--NnF,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,11 months ago,7226958619571892224,,
2024-11-13 00:55:07,"Thank you to all who came out to celebrate Veterans Day at the ARMA luncheon and recognize those who made the selfless commitment to serve our country.  

The audience heard from 13-year-old Remmer Machamer and his passion for bringing Wreaths Across America(WAA) to Texas State Cemetery in Austin. WAA’s mission is to honor and remember fallen service members, recognize the family's sacrifice, and teach the value of freedom. There are 3,300 veterans and prominent individuals interned at Texas State Cemetery. Remmer has been a driving force since the age of 7 to ensure that all the members are recognized and remembered. If you would like to support Remmer and WAA, please help support WAA this year by purchasing a wreath. Every wreath matters. If you use Remmer’s link, you can get 3 wreaths for the price of 2 ($34). 
https://lnkd.in/gvqjaCTd

We also heard from Patty Morgan at Combined Arms, whose mission is to leverage technology to create a support platform for veterans and military families where they can access the resources they need to thrive in their communities. Resources include career services, veteran benefits, community connections, entrepreneurial support, mental wellness services, education programs, legal services, and homeless services, to name a few. You can learn more at https://lnkd.in/gTN7uXr

We were honored to hear from keynote speaker Larry Smith. Larry grew up in Minnesota, so he learned the MN national pastime of hockey, which garnered him an entry to West Point. After serving 10 years in the Army, he entered the semiconductor industry ultimately becoming the President and Chairman of Tokyo Electron US. He has been a staunch supporter of hiring veterans and helping to develop a pathway for veterans to enter the semiconductor industry. He is also passionate about addressing homelessness and has long supported Mobile Loaves & Fishes and Community First! Village, a master-planned neighborhood that provides affordable, permanent housing and community for those coming out of chronic homelessness. 

ARMA was pleased to present a check on behalf of Larry to Cameron Gage. These funds were raised at our recent golf tournament, and we wish to thank all those who donated, and to Will Matthews, Hector Hernandez, and the team at Truist for their fundraising efforts.

#VeteransDay2024 #Veterans #Heroes #WorkforceDevelopment #HireAVet #EndHomelessness #Sacrifice",101,8,8,0,4,7,0,True,5,False,https://www.linkedin.com/posts/austin-regional-manufacturers-association-arma_veteransday2024-veterans-heroes-ugcPost-7262177006899855360-ywZn,Austin Regional Manufacturers Association (ARMA),https://www.linkedin.com/company/austin-regional-manufacturers-association-arma/posts,True,7 months ago,7262266698836172800,,
2024-11-07 19:01:41,"Discover the building blocks of our world with #TokyoElectron! 

Learning about elements unlocks the secrets of everything around us, from nature to technology. Share the excitement with your kids and explore the unique story of each element!✨ #PeriodicTable #STEMEducation
https://ow.ly/ckPQ50SIjSw",29,1,2,0,0,0,0,False,0,False,https://www.linkedin.com/posts/tokyo-electron_special-site-of-dr-elements-periodic-table-activity-7260365816389328898-IlV1,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,7 months ago,7260365816389328898,,
2024-12-10 16:40:23,"We are excited to share that #TEL has been named one of Foundry's Computerworld 2025 Best Places to Work in IT!

We are honored that our efforts toward creating a better workplace have been recognized. Find the complete list of winners: https://ow.ly/cj2y50Uos7S

#BestPlacesIT",87,2,4,0,4,9,0,False,0,False,https://www.linkedin.com/posts/tokyo-electron_best-places-to-work-in-it-2025-activity-7272289054325399552-1lg6,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,6 months ago,7272289054325399552,,
2024-07-22 19:29:16,"In case you missed it: 
TEL is introducing our new MAGIC content! Dive into the latest advancements in the metaverse, autonomous mobility, and green transformation. We’re at the forefront of driving the future of semiconductors. Explore the future of cutting-edge product lineup and solutions on our corporate website now! #semiconductors #Innovation #TELInnovation #Magic #FutureTech",54,1,1,0,1,1,0,False,0,False,https://www.linkedin.com/posts/tokyo-electron_magic-tel-tokyoelectron-activity-7221234869597532161-qhOs,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,11 months ago,7221234869597532161,,
2024-10-31 16:54:57,"Come and visit us at our booth at SEMICON Europa 2024

Join us at Semicon Europa 2024 from 13-15 November. We’re pleased to invite you to our shared booth on Stand Number 46 in Silicon Saxony Hall C1 where you can discover more about us and what we do at Tokyo Electron.",87,1,8,0,0,3,0,True,2,False,https://www.linkedin.com/posts/tokyo-electron-europe_come-and-visit-us-at-our-booth-at-semicon-ugcPost-7255352369851379713-fQeZ,Tokyo Electron Europe,https://www.linkedin.com/company/tokyo-electron-europe/posts,True,8 months ago,7257797206697521154,,
2024-10-22 16:25:15,"#TEL is hiring!📢 Explore exciting career opportunities at Tokyo Electron. 

Check out our open positions, prep your resumes, and make your application stand out for our HR team! 📄✨ Ready to join the future of technology? Apply now!  https://lnkd.in/gvjVaXG8 #HiringNow #TeamTEL",195,20,20,2,4,6,2,False,0,False,https://www.linkedin.com/posts/tokyo-electron_tel-careers-tokyo-electron-ltd-activity-7254528241040859136-6Tz7,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,8 months ago,7254528241040859136,,
2024-07-08 22:38:46,"Big things are happening at #TEL! We are happy to share the launch of our new tool, Acrevia™, a Gas Cluster Beam System for Ultra-Fine Patterning in EUV Lithography.

The tool will be produced in the U.S., at the TEL Manufacturing and Engineering facility in Chaska, MN. Read more about the tool and TEL’s #TechnologyEnablingLife: https://lnkd.in/gwg94-A9",149,0,8,0,1,9,0,False,0,False,https://www.linkedin.com/posts/tokyo-electron_tokyo-electron-launches-acrevia-a-gas-cluster-activity-7216209128744964096-HHQl,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,1 year ago,7216209128744964096,,
2024-10-16 18:02:01,"We are excited to announce the release of the 2024 TEL Integrated Report! 📊 This report outlines our medium- and long-term business goals, with a focus on corporate value, ESG initiatives, and sustainable development. Our commitment to innovation and value creation is stronger than ever as we continue to shape the future with top-tier technology and reliable service. 

Explore the report to learn more about our strategies and values. 📈 https://ow.ly/iZg850TM3H6
#TEL #ESG #CorporateSustainability #TechnologyEnablingLife",64,0,0,0,0,0,0,False,0,False,https://www.linkedin.com/posts/tokyo-electron_integrated-reportannual-report-investor-activity-7252378264982192128-pO3P,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,8 months ago,7252378264982192128,,
2024-07-03 17:50:10,"#TEL Venture Capital is excited to be a program sponsor for this year's Startups for Sustainable Semiconductors (S3) Initiative.
 
TEL Venture Capital was honored to have the opportunity to mentor one of the startups selected as a finalist for this year's pitch event at #SEMICONWest. Join us on Wednesday, July 10 at 12:30pm in Room #4 at the Sustainability Pavilion Stage to hear Anvesh Gurijala, CEO of Boston Materials, present his pitch on Advanced Thermal Interface Materials (TIMs) for Efficient Datacenters. #TELVentures",59,2,6,0,0,3,1,False,0,False,https://www.linkedin.com/posts/tokyo-electron_freshean-semiconductors-sustainablity-activity-7214324560899244033-fez1,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,1 year ago,7214324560899244033,,
2024-07-01 16:07:05,We look forward to seeing everyone next week at #SEMICONWest2024!,42,0,0,0,2,0,0,False,0,False,https://www.linkedin.com/posts/tokyo-electron_tel-semiconwest2024-activity-7213573839916523520-CaNX,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,1 year ago,7213573839916523520,,
2025-03-13 19:02:17,"#WomensHistoryMonth reminds us that innovation thrives when diverse voices are at the table. At #TEL, we honor the women in STEM who continue to lead the way, inspire change, and shape the semiconductor industry.",45,0,2,2,4,1,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_womenshistorymonth-tel-activity-7306026837535535104-idZZ,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,3 months ago,7306026837535535104,,
2024-08-28 21:45:42,"#TEL U.S is proud to share that our very own VP of Human Resources, Tami Richards Garcia, was honored and awarded as a finalist at last night's Women in Business Awards hosted by the Austin Business Journal.

Tami perfectly embodies our TEL values, meeting every challenge with equity initiatives, partnerships and empathy. Read more about Tami's leadership and advice to the next generation of female leaders in her profile in the Austin Business Journal! https://ow.ly/pUgv50T9fLs",175,17,3,1,14,36,0,False,0,False,https://www.linkedin.com/posts/tokyo-electron_httpswwwbizjournalscomaustincwomen-in-business-awards-activity-7234677551699222528-lHev,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,10 months ago,7234677551699222528,,
2024-07-31 18:02:48,"Ever wondered what makes up everything around us? Dive into the fascinating world of elements with #TokyoElectron! Understanding elements helps us unlock the mysteries of our world, including ourselves. 

Exploring the elements is about more than just science, it’s about inspiring the future of STEM. At #TEL, we’re committed to fostering a passion for #STEM, the foundation of tomorrow’s breakthroughs and encouraging the next generation!  🧪🔬 #TechnologyEnablingLife 
https://ow.ly/F4Ho50SOmRj",21,0,0,0,1,0,0,False,0,False,https://www.linkedin.com/posts/tokyo-electron_special-site-of-dr-elements-periodic-table-activity-7224474598958882817-EBjY,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,11 months ago,7224474598958882817,,
2025-02-26 00:01:05,"🏆🏆 TEL was thrilled to win Innovator of the Year & Company of the Year at the 2024 Austin Regional Manufacturing Awards! 
Our amazing employees drive our innovation and passion for creating technology that enables life. 

Thank you to Austin Regional Manufacturers Association (ARMA)  for hosting these awards and for continuing to strengthen the Central Texas manufacturing community through advocacy, workforce development, and networking!
#Innovation #Manufacturing #TeamTEL #TechnologyEnablingLife",277,11,9,3,11,34,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_innovation-manufacturing-teamtel-activity-7300303825502883840-y3O2,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,3 months ago,7300303825502883840,,
2025-02-20 20:02:17,"Your heart beats 100,000 times a day. What if every beat was a reminder to take care of it?

This American Heart Month, #TEL is proud to support heart health awareness and the fight against heart disease—the #1 cause of death in the US. We celebrated our National Wear Red Day—because a single choice today could add years to your life. ❤️ #HeartHealth #WellatTEL",122,0,1,4,7,4,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_tel-hearthealth-wellattel-activity-7298431791659458560-NmUj,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,4 months ago,7298431791659458560,,
2025-02-18 22:30:23,"Engineers don’t just solve problems—they create the tools that define the future. This #NationalEngineersWeek, we’re proud to highlight the incredible engineering talent at #TEL driving advancements in semiconductors and beyond.",136,0,5,0,6,4,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_nationalengineersweek-tel-activity-7297744286467403776-0Qd6,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,4 months ago,7297744286467403776,,
2024-12-17 00:59:49,TEL is honored to be a 2024 ARMIE Award finalist! We look forward to continuing to enhance technology that enables life.,40,1,2,0,1,1,0,False,0,False,https://www.linkedin.com/posts/tokyo-electron_awardfinalist-manufacturing-advocacy-activity-7274589070029131776-3c3p,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,6 months ago,7274589070029131776,,
2025-02-11 21:01:18,"This #BlackHistoryMonth, we celebrate the trailblazers who’ve driven innovation and inspired change across industries. At #TEL, we’re committed to fostering diversity and inclusion, knowing it fuels creativity and progress in the semiconductor world and beyond.",57,0,8,1,4,6,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_blackhistorymonth-tel-activity-7295185154270973953-yO_x,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,4 months ago,7295185154270973953,,
2025-01-31 22:01:21,"This #LunarNewYear, #TEL celebrates the Year of the Snake—a symbol of renewal, transformation, and growth. Just as semiconductors drive change across industries, we look forward to embracing innovation and growth in 2024.",142,0,7,0,5,8,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_lunarnewyear-tel-activity-7291213998870409219-eWRt,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,4 months ago,7291213998870409219,,
2025-01-22 20:02:13,"We’re proud to have sponsored ISS 2025, where some of the brightest semiconductor minds gathered! 

This wasn’t just any conference—it’s where economic trends, technology, and strategy collide to shape the semiconductor industry's future. While in Half Moon Bay, CA, we engaged in game-changing discussions that will define what’s next! We look forward to another impactful year of driving innovation. 

#ISS2025 #TEL #TechnologyEnablingLife",191,2,1,0,7,8,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_iss2025-tel-technologyenablinglife-activity-7287922526574329856-u4AU,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,5 months ago,7287922526574329856,,
2025-01-15 23:01:07,"When innovation meets recognition. 🏆

At the #AVS70 International Symposium, TEL’s contributions to plasma science and technology stood front and center:
🔹 Du Zhang honored with the prestigious Young Investigator Award 🎓
🔹 Ivo Otto, finalist for the Coburn and Winters Award for exceptional PhD research
🔹 16 #TEL papers presented, showcasing groundbreaking advancements in selective deposition and surface science

This isn’t just about awards. It’s about collaboration, leadership, and pushing the boundaries of what’s possible. 

Congratulations to our outstanding researchers and #TELTeam for representing us on this global stage.

Want to know what’s next? Follow our page! AVS71 hits Charlotte, NC, next year—expect even more innovation. 

#Innovation #Semiconductor",135,0,1,0,2,6,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_avs70-tel-telteam-activity-7285430834570964992-lIOy,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,5 months ago,7285430834570964992,,
2025-01-07 00:00:16,"Bold visions, brighter futures.

#TEL President Tony Kawai shares his insights with #NewsweekInternational on the transformative future of the ICT industry and TEL’s role in advancing sustainable growth in the semiconductor market.

From leveraging corporate culture to driving innovation globally, this interview offers a deep dive into what’s next for our industry. 🌍

👉 Read the full feature here: https://ow.ly/s0IW50UyY3Q
#TechnologyEnablingLife #Sustainability #Innovation",95,0,3,0,3,4,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_tel-newsweekinternational-technologyenablinglife-activity-7282184229197651968-hAE_,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,5 months ago,7282184229197651968,,
2025-01-06 17:25:16,"Tokyo Electron is pleased to announce that it has signed a sponsorship agreement with professional golfer Hideki Matsuyama. As Matsuyama’s world-leading performance in men’s golf has resonated with TEL, we will fully support him and his activities. #TokyoElectron #TEL #HidekiMatsuyama",185,5,7,1,6,8,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_tokyoelectron-tel-hidekimatsuyama-activity-7282084821458210816-jP8g,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,5 months ago,7282084821458210816,,
2024-12-18 21:25:40,"#TokyoElectron was selected for inclusion in the ""Dow Jones Sustainability Asia Pacific Index"" (DJSI Asia Pacific) for the ninth straight year. The DJSI Asia Pacific is a globally renowned stock index for ESG investing. 

#TEL will continue to promote sustainability-focused management and pursue our Corporate Philosophy which states that, ""We strive to contribute to the development of a dream-inspiring society through our leading-edge technologies and reliable service and support.""🌏  #TELFORGOOD

https://lnkd.in/g9kHBYni",49,0,1,0,0,7,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_tokyoelectron-tel-telforgood-activity-7275259951197921282-RZL9,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,6 months ago,7275259951197921282,,
2024-12-11 19:26:56,"Attending #SEMICONJapan 2024?
Join us on Friday, December 13th, as #TEL President and CEO Tony Kawai gives a presentation you won't want to miss!

Discover ""Pioneering Research and Nurturing Future Leaders Through Industry-Academia Collaboration."" Then, visit TEL booth No. 4346 in East Hall 4 to learn how TEL creates Technology that Enables Life.

#TechnologyEnablingLife #TokyoElectron #Semiconductors",130,0,1,0,4,3,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_semiconjapan-tel-technologyenablinglife-activity-7272693355283660800-bUYI,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,6 months ago,7272693355283660800,,
2024-11-12 02:53:43,"Today #TEL celebrates our anniversary!

We thank our incredible employees, customers, and trusted partners who’ve made us who we are today! 
#TEL will continue to contribute to the development of a dream-filled society with cutting-edge technology and reliable services in line with our basic philosophy.
We look forward to innovation and reliability in the years to come.
#TechnologyEnablingLife",232,5,5,0,2,28,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_tel-tel-technologyenablinglife-activity-7261934156153012224-kTs5,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,7 months ago,7261934156153012224,,
2024-11-11 21:43:50,"Today, we honor and celebrate the bravery, dedication, and sacrifices of our veterans. Their commitment to protecting our freedoms inspires us every day. To all veterans and their families— #TEL thanks you for your service and the resilience you demonstrate. #VeteransDay",55,0,2,0,3,0,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_tel-veteransday-activity-7261856172154990592-R9ti,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,7 months ago,7261856172154990592,,
2024-11-08 19:01:26,"Flashback Friday!  In 2022, #TEL not only achieved its Medium-term Plan goals ahead of schedule but also introduced a new Vision and Corporate Message: “Technology Enabling Life.” 🌐
Looking ahead, we’re excited for what the future holds in technology and innovation! #TELVision #TechGrowth #TechnologyEnablingLife",43,0,1,0,0,1,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_tel-telvision-techgrowth-activity-7260728138735714304-ku8m,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,7 months ago,7260728138735714304,,
2024-10-30 14:35:16,"Exciting news! We’re honored to have a member from #TeamTEL, Paul Treadgold, speaking at Stanford University’s 3rd Annual Geopolitics of Technology in East Asia Conference. 

Join us today, October 30th at 4:05 PM PT for a panel discussion on ‘The CHIPS Act, 2 Years Later,’ featuring insights on U.S. semiconductor policy and its impact on global technology. Don’t miss the live-streamed event!
#Semiconductors
#Stanford
#Innovation",79,2,3,0,2,9,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_teamtel-semiconductors-stanford-activity-7257399665157971970-1b6M,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,8 months ago,7257399665157971970,,
2024-10-25 18:05:24,"#FlashbackFriday! 🗓️ 
In 1984, #TEL launched the Fully Automated Wafer Prober – a game-changing space-saver that optimized semiconductor processing with the latest tech! A leap forward in productivity and efficiency. #TechnologyEnablingLife #Semiconductor",52,1,1,0,0,1,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_flashbackfriday-tel-technologyenablinglife-activity-7255640607140782081-eTmC,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,8 months ago,7255640607140782081,,
2024-10-18 18:01:34,"As the countdown to our Founder's Day continues, we're proud to reflect on what we've accomplished with our #FlashbackFriday Series!

🚀 In 1982, the CLEAN TRACK system was born! Revolutionizing #semiconductor manufacturing, this coater/developer brought high throughput lithography to a whole new level. 💪 #TechnologyEnablingLife #InnovationInTech 

Check in every Friday for more historical events that have made #TEL a global powerhouse!",40,0,2,0,2,2,1,True,1,False,https://www.linkedin.com/posts/tokyo-electron_flashbackfriday-semiconductor-technologyenablinglife-activity-7253102929685929990-G48x,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,8 months ago,7253102929685929990,,
2024-10-15 17:02:02,"Congratulations to Lior Hui, Hanna Paddubrouskaya, and Sean Berglund for winning the Mahboob Khan Outstanding Liaison Award at the #SRC Techcon! 🌟 Your contributions to groundbreaking semiconductor research are shaping the future of #innovation. 

At #TEL, we are proud to support collaboration between industry and academia, driving global advancements in nanomanufacturing. #ResearchExcellence #TechAwards",114,2,0,0,1,12,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_src-innovation-tel-activity-7252000784152723457-JusD,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,8 months ago,7252000784152723457,,
2024-10-11 18:02:13,"#FlashbackFriday - SEMICON Japan kicked off its very first event in 1977! A game-changer for the #semiconductor industry, this annual event brought together the brightest minds in the semiconductor supply chain and has connected global innovators ever since! 🌏 #TechnologyEnablingLife #TEL #SEMICONJapan",21,1,1,0,0,1,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_flashbackfriday-semiconductor-technologyenablinglife-activity-7250566378464681984-CSR6,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,8 months ago,7250566378464681984,,
2024-10-04 21:45:14,"#FlashbackFriday! Did you know that #TEL started as a technology trading company in 1963? 

A group of young entrepreneurs believed in the transformative power of semiconductors – and they were right! From humble beginnings to becoming an industry leader, TEL's journey has been one of innovation and ambition. Count down with us to our 62nd Anniversary! #TechnologyEnablingLife",48,0,2,0,0,6,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_flashbackfriday-tel-technologyenablinglife-activity-7248085788725256192-pPi1,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,9 months ago,7248085788725256192,,
2024-09-25 14:03:54,"At #TokyoElectron, we recognize the profound contributions of Hispanic and Latinx innovators who have shaped the semiconductor industry. Their work has powered technological advancements, from microchips to modern devices.

Join us this #HispanicHeritageMonth as we celebrate #DiversityInTech and the incredible impact of the Hispanic community on our global team and the tech world.📈",52,1,1,1,3,6,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_tokyoelectron-hispanicheritagemonth-diversityintech-activity-7244708199382032384-9Fuz,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,9 months ago,7244708199382032384,,
2024-09-11 19:51:17,September 11th - A day of remembrance and tribute to the lives lost and the courage of our heroes. We will never forget.,50,0,2,7,2,0,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_september-11th-a-day-of-remembrance-and-activity-7239722189602627584-ZEj9,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,9 months ago,7239722189602627584,,
2024-09-11 06:10:13,"Are you attending #SEMICONIndia? Don't miss #TEL President & CEO, Tony Kawai, take the keynote stage! 
 
Whether you’re a seasoned semiconductor professional or passionate about the future of technology, we invite you to join us to hear about the latest technological advances in the industry. #TechnologyEnablingLife 
https://ow.ly/cvol50TkL6i",151,0,0,0,0,6,2,True,1,False,https://www.linkedin.com/posts/tokyo-electron_semiconindia-tel-technologyenablinglife-activity-7239515561485819906-dKLI,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,9 months ago,7239515561485819906,,
2024-09-09 20:01:00,"Recently, #TeamTEL members from our TMEA Office participated in the 2024 Minnesota Assistance Council for Veterans (MAC-V) Spring Property Project! 

This team worked hard staining the fence, sprucing up the landscaping, and adding brick molding to the garage to support their community, completing our third project with MAC-V. Together, we’re making a difference! 🙌 #TELFORGOOD #Community",53,0,0,0,0,4,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_teamtel-telforgood-community-activity-7238999859658137602-ns_m,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,10 months ago,7238999859658137602,,
2024-09-09 12:02:35,"Discover your next big opportunity with TEL! 

This fall, #TeamTEL is participating in over 35 career fairs across top universities and military bases before 2024 ends. Whether you're a student, veteran, or seasoned professional, we want to meet you! Join us to explore exciting opportunities in technology and innovation.  We're stoked to kick off our tour with you, so let's build the future together. Check out our schedule and come say hello! #TELCareers",124,3,11,1,1,7,2,True,1,False,https://www.linkedin.com/posts/tokyo-electron_teamtel-telcareers-activity-7238879462153502721-HT4n,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,10 months ago,7238879462153502721,,
2024-09-06 19:01:37,"#TEL was honored to attend yesterday's State of Talent & Education event hosted by the Austin Chamber of Commerce. 

We heard from experts across Central Texas' education and labor landscape about the issues that matter in our community. At #TEL, we recognize the importance of ensuring both Austin and the semiconductor industry have the workforce we need for the future! #TechnologyEnablingLife",119,0,1,0,6,9,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_tel-tel-technologyenablinglife-activity-7237897749080240132-uLyp,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,10 months ago,7237897749080240132,,
2024-09-03 20:01:46,"This week, #AI Meets Semiconductor Manufacturing! Discover how AI is revolutionizing semiconductor manufacturing at #SemiconTaiwan! 

Learn from #TEL experts Dr. Akihisa Sekiguchi & Dr. Peter Loewenhardt as they share their insights on tackling industry challenges with digital transformation. Be part of the future! #TechnologyEnablingLife",99,2,3,0,1,1,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_ai-semicontaiwan-tel-activity-7236825725687717888-p_d9,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,10 months ago,7236825725687717888,,
2024-08-29 19:01:47,"Tokyo Electron is at the forefront of technological innovation, supporting the global demand for advanced semiconductors while prioritizing environmental sustainability. 🌱

 Our commitment to Creating Shared Value (CSV) and expanding our global presence underscores our dedication to building a resilient society. Explore how we're contributing to the future of semiconductors in our latest video. #Sustainability #Innovation #ESG https://ow.ly/9uEM50T27Hp",75,2,1,0,2,5,0,True,1,False,https://www.linkedin.com/posts/tokyo-electron_sustainability-innovation-esg-activity-7234998688513712128-yuHy,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,10 months ago,7234998688513712128,,
2024-08-09 18:15:20,"Ready to start your career at the forefront of technology? 

We have exciting job opportunities waiting for you at #TEL. Are you prepared to join the future of technology? Discover our open positions and apply now! 
https://ow.ly/x4M550SIkSz  
#TechnologyEnablingLife",169,3,17,0,0,0,1,True,1,False,https://www.linkedin.com/posts/tokyo-electron_tel-technologyenablinglife-activity-7227739242691489792-jP8d,Tokyo Electron US,https://www.linkedin.com/company/tokyo-electron/posts,False,11 months ago,7227739242691489792,,
